date,temp_avg,temp_max,temp_min,humidity,pressure,wind_speed,precip
2020-06-07,22.7,29.2,19.2,69.4,1001.9,2.3,0.0
2020-06-08,25.0,32.0,19.8,63.6,1004.6,2.1,0.0
2020-06-09,26.7,32.8,20.3,51.6,1004.3,2.3,0.0
2020-06-10,25.8,32.1,22.5,63.8,998.9,2.0,6.2
2020-06-11,26.1,31.6,21.7,68.3,993.7,2.2,0.0
2020-06-12,24.7,27.6,21.6,68.6,995.1,1.7,0.0
2020-06-13,26.9,33.5,20.6,52.8,994.3,1.9,0.0
2020-06-14,24.0,28.8,20.1,70.6,994.3,2.9,1.1
2020-06-15,23.0,28.6,18.2,62.3,996.4,2.8,0.0
2020-06-16,24.4,30.7,20.0,63.0,995.7,2.2,0.0
2020-06-17,24.3,30.3,20.2,58.6,995.3,2.0,0.0
2020-06-18,23.4,27.3,20.3,61.4,993.1,1.6,0.0
2020-06-19,24.7,30.0,21.1,61.4,996.4,2.1,0.1
2020-06-20,24.9,29.7,20.7,62.6,1000.0,2.1,0.0
2020-06-21,26.1,32.7,19.5,59.5,998.0,2.0,0.0
2020-06-22,28.6,35.4,21.7,50.5,998.0,2.0,0.0
2020-06-23,27.3,31.0,23.2,53.5,998.3,1.9,0.0
2020-06-24,22.3,26.3,19.9,83.5,993.1,2.7,37.6
2020-06-25,21.6,23.4,20.1,91.0,991.8,2.2,13.3
2020-06-26,21.8,25.7,19.2,82.1,996.5,3.2,2.1
2020-06-27,24.1,29.6,20.4,70.4,995.5,2.0,0.0
2020-06-28,25.2,30.1,21.5,70.5,994.8,2.4,0.0
2020-06-29,23.8,26.5,20.6,77.0,991.8,2.4,11.9
2020-06-30,20.1,23.1,18.4,83.0,984.3,4.0,64.7
2020-07-01,21.1,24.3,18.1,79.3,995.0,1.9,0.0
2020-07-02,24.2,29.8,20.4,74.5,1000.9,1.9,0.0
2020-07-03,25.5,30.6,21.6,63.5,1000.5,2.6,0.1
2020-07-04,24.2,29.5,20.4,63.9,997.0,2.1,1.6
2020-07-05,23.8,27.6,19.9,68.6,994.5,1.9,0.0
2020-07-06,25.6,30.9,21.8,66.6,991.2,2.1,0.0
2020-07-07,24.1,28.1,22.1,75.5,994.3,2.5,0.0
2020-07-08,25.5,30.4,21.3,71.9,994.8,2.0,0.0
2020-07-09,27.5,32.9,21.8,64.6,994.0,1.7,0.0
2020-07-10,24.5,27.7,22.7,75.0,992.6,2.8,2.2
2020-07-11,25.8,30.2,22.2,62.6,997.5,2.6,0.0
2020-07-12,23.5,26.0,21.7,71.9,999.3,2.4,2.9
2020-07-13,18.7,21.7,17.7,94.8,993.0,4.0,47.6
2020-07-14,20.3,24.3,17.2,79.4,993.9,2.8,11.5
2020-07-15,23.4,28.7,18.9,63.1,995.5,2.0,0.0
2020-07-16,25.0,29.7,20.4,70.9,997.0,1.8,0.0
2020-07-17,26.0,31.6,21.5,72.0,998.3,1.9,0.0
2020-07-18,26.1,31.0,22.8,71.6,998.4,1.6,0.0
2020-07-19,24.0,26.6,20.6,81.6,994.9,2.7,29.1
2020-07-20,23.8,26.6,22.4,86.3,995.9,3.7,3.6
2020-07-21,25.0,30.5,21.4,77.0,1001.8,1.6,0.0
2020-07-22,23.7,25.7,22.6,89.3,999.9,1.6,11.5
2020-07-23,21.1,22.6,18.5,95.5,995.7,3.6,103.1
2020-07-24,22.5,26.8,18.7,74.3,989.3,4.6,2.9
2020-07-25,24.3,29.0,22.3,69.3,993.6,3.1,0.0
2020-07-26,25.4,29.6,21.6,69.3,997.4,2.0,0.0
2020-07-27,24.3,25.5,22.9,86.4,998.6,2.2,2.2
2020-07-28,24.4,26.4,22.7,84.8,1000.5,2.0,0.4
2020-07-29,23.7,24.9,22.6,95.8,1002.0,2.0,50.1
2020-07-30,25.3,28.4,23.4,85.5,1003.4,2.1,0.1
2020-07-31,26.2,29.6,22.8,81.9,1003.9,2.0,1.5
2020-08-01,25.3,26.9,24.3,90.9,1000.5,1.7,39.1
2020-08-02,24.9,26.4,23.5,96.3,997.8,2.3,31.4
2020-08-03,25.0,26.3,23.9,96.3,998.4,3.0,102.6
2020-08-04,27.0,29.4,25.0,89.3,1000.9,3.5,3.9
2020-08-05,26.5,29.1,25.5,92.1,1000.8,1.9,18.5
2020-08-06,24.1,26.0,22.9,92.8,995.4,3.3,75.7
2020-08-07,24.3,26.1,22.6,85.3,996.9,1.8,0.0
2020-08-08,24.2,26.1,22.7,89.5,993.2,2.3,19.1
2020-08-09,24.9,25.8,23.7,95.4,992.5,2.6,50.3
2020-08-10,26.5,29.5,24.7,91.6,993.8,2.0,44.6
2020-08-11,24.6,27.3,22.4,92.5,999.6,2.2,97.0
2020-08-12,27.2,31.3,23.5,83.9,1002.7,1.9,0.0
2020-08-13,28.0,30.3,26.3,82.4,999.3,2.5,0.0
2020-08-14,27.1,28.0,26.5,86.1,995.8,3.5,0.4
2020-08-15,26.1,27.0,25.0,96.0,998.7,1.9,69.0
2020-08-16,27.4,30.8,25.3,82.6,1001.0,3.0,0.0
2020-08-17,28.2,32.2,26.1,77.9,1003.7,2.3,0.0
2020-08-18,27.5,31.9,24.0,76.3,1003.2,1.6,0.0
2020-08-19,27.1,31.4,23.6,76.8,1001.7,2.0,0.0
2020-08-20,27.7,31.7,25.0,76.0,1002.4,1.7,0.0
2020-08-21,26.6,29.2,25.2,83.1,1003.9,1.6,2.5
2020-08-22,24.3,27.6,21.7,87.4,1002.5,2.1,42.6
2020-08-23,25.3,29.9,21.5,78.4,998.7,1.9,0.0
2020-08-24,27.8,32.0,23.7,71.6,995.2,2.2,0.0
2020-08-25,29.9,34.5,26.0,69.5,995.0,2.1,0.0
2020-08-26,30.2,34.5,27.0,68.3,992.2,3.4,0.6
2020-08-27,27.1,28.6,25.6,84.6,991.3,3.6,8.7
2020-08-28,27.3,29.7,26.0,89.1,997.3,1.6,13.6
2020-08-29,26.8,29.0,25.5,90.1,999.2,1.3,13.6
2020-08-30,26.8,30.6,24.4,88.8,1001.6,2.1,42.5
2020-08-31,26.4,30.0,23.8,77.9,1002.4,2.8,0.0
2020-09-01,26.6,29.5,23.8,72.4,999.4,1.9,0.0
2020-09-02,24.3,26.4,22.6,91.3,993.7,2.3,33.3
2020-09-03,22.7,25.6,20.0,82.0,987.3,4.8,29.8
2020-09-04,23.3,27.5,19.9,63.9,1002.2,2.7,0.0
2020-09-05,23.3,27.3,19.2,66.6,1003.5,2.0,0.0
2020-09-06,21.7,24.4,19.5,80.0,999.3,2.7,6.4
2020-09-07,19.2,20.6,17.5,93.5,983.1,4.2,61.0
2020-09-08,23.4,26.5,20.6,71.5,998.7,4.2,0.0
2020-09-09,21.1,25.3,19.0,83.4,999.9,2.1,1.3
2020-09-10,22.8,27.0,18.8,75.8,999.1,2.0,3.9
2020-09-11,22.4,27.1,19.2,72.6,1004.5,2.8,1.2
2020-09-12,20.2,23.2,18.1,83.8,1005.1,2.0,5.7
2020-09-13,21.5,26.6,16.7,70.4,1005.7,1.9,0.0
2020-09-14,21.3,24.9,17.6,79.3,1004.4,1.8,0.0
2020-09-15,23.0,27.7,18.9,76.4,1002.6,1.6,0.0
2020-09-16,22.5,24.9,21.3,79.9,999.6,1.9,0.3
2020-09-17,21.3,23.6,20.1,70.3,1000.2,2.1,0.0
2020-09-18,21.5,25.8,18.1,62.0,1002.7,2.8,0.0
2020-09-19,21.2,26.2,17.6,59.3,1004.9,2.2,0.3
2020-09-20,19.7,24.9,15.6,57.6,1007.0,2.0,0.0
2020-09-21,19.1,25.3,13.6,56.1,1008.1,1.7,0.0
2020-09-22,20.2,25.6,15.5,55.3,1008.7,2.8,0.0
2020-09-23,19.2,23.8,15.2,59.9,1008.2,3.3,0.0
2020-09-24,20.6,25.4,16.8,59.6,1005.3,3.7,0.0
2020-09-25,20.1,25.4,16.6,64.1,1003.7,2.5,0.0
2020-09-26,19.3,24.8,14.8,62.5,1006.7,2.4,0.0
2020-09-27,20.4,25.8,14.9,63.3,1008.5,2.0,0.0
2020-09-28,20.7,26.5,15.7,66.0,1006.5,2.0,0.0
2020-09-29,19.6,23.9,15.3,67.6,1001.6,1.9,0.0
2020-09-30,19.6,25.7,16.2,78.0,1000.6,1.7,38.3
2020-10-01,18.8,23.6,15.6,74.9,1003.4,2.1,0.0
2020-10-02,19.2,21.9,16.3,79.6,1004.6,2.3,0.0
2020-10-03,19.9,23.2,18.3,72.5,1004.9,1.6,0.0
2020-10-04,16.6,21.8,10.6,65.1,1002.7,2.8,0.0
2020-10-05,13.3,18.4,8.5,57.3,1007.9,2.5,0.0
2020-10-06,14.2,19.7,9.3,55.9,1012.2,2.0,0.0
2020-10-07,16.0,22.0,9.9,48.9,1015.8,1.9,0.0
2020-10-08,17.2,23.1,12.1,53.0,1016.7,3.1,0.0
2020-10-09,17.2,23.3,12.4,53.4,1013.2,3.0,0.0
2020-10-10,16.9,21.5,12.3,60.1,1009.7,2.0,0.0
2020-10-11,16.9,20.8,12.7,68.5,1006.1,1.8,0.0
2020-10-12,16.2,21.3,12.1,68.6,1005.2,2.2,0.0
2020-10-13,13.6,18.4,8.6,52.3,1010.7,2.2,0.0
2020-10-14,12.8,18.0,8.5,47.0,1014.6,2.4,0.0
2020-10-15,11.7,18.5,6.5,41.8,1015.8,1.5,0.0
2020-10-16,11.8,15.4,8.6,64.3,1013.7,1.5,0.0
2020-10-17,13.1,18.6,8.7,64.3,1013.0,1.8,0.0
2020-10-18,13.6,20.2,7.2,65.5,1013.6,2.0,0.0
2020-10-19,15.1,21.3,9.8,74.4,1014.7,1.7,0.0
2020-10-20,15.2,21.7,9.9,67.1,1015.4,1.6,0.0
2020-10-21,14.1,17.3,11.8,69.4,1008.6,1.9,0.0
2020-10-22,13.5,18.2,8.4,66.0,1003.5,2.8,0.0
2020-10-23,8.6,13.3,5.4,51.5,1004.9,3.0,0.0
2020-10-24,8.7,14.0,3.2,47.6,1008.7,2.5,0.0
2020-10-25,11.8,18.2,5.4,62.5,1009.9,1.7,0.0
2020-10-26,12.9,19.0,8.0,71.6,1009.8,1.6,0.0
2020-10-27,14.0,19.4,9.0,74.1,1010.9,1.8,0.0
2020-10-28,13.8,18.2,8.6,52.1,1012.6,2.5,0.0
2020-10-29,10.8,16.1,5.5,40.3,1013.7,2.0,0.0
2020-10-30,11.9,19.6,5.8,42.9,1015.2,1.5,0.0
2020-10-31,13.6,18.2,8.5,60.3,1013.9,2.6,0.0
2020-11-01,13.7,15.0,11.6,84.3,1009.2,2.3,13.6
2020-11-02,10.8,15.6,7.9,58.3,1010.1,2.3,1.7
2020-11-03,5.1,8.6,2.7,47.5,1011.9,3.5,0.5
2020-11-04,4.9,10.8,0.2,43.9,1015.2,2.3,0.0
2020-11-05,9.6,15.9,3.4,61.5,1016.7,1.8,0.0
2020-11-06,13.5,17.2,9.9,63.3,1010.9,1.7,0.0
2020-11-07,14.6,18.1,12.2,68.8,1007.6,2.7,0.1
2020-11-08,8.5,12.4,3.1,43.8,1012.3,3.1,0.0
2020-11-09,5.5,8.9,0.7,40.9,1015.2,1.8,0.0
2020-11-10,7.7,12.9,3.5,56.1,1017.9,2.2,0.0
2020-11-11,9.3,16.5,3.5,53.5,1021.3,1.6,0.0
2020-11-12,10.4,17.7,4.6,56.9,1019.9,1.7,0.0
2020-11-13,12.2,17.6,8.5,71.5,1018.2,1.6,0.0
2020-11-14,12.5,19.3,6.8,66.9,1018.9,1.7,0.0
2020-11-15,11.1,14.9,8.2,75.0,1017.1,1.7,0.0
2020-11-16,12.4,18.3,7.5,70.1,1015.9,1.6,0.0
2020-11-17,15.9,20.0,11.7,67.5,1013.2,2.3,0.1
2020-11-18,16.6,18.7,14.8,91.4,1005.5,2.6,12.2
2020-11-19,13.6,19.1,6.9,90.5,998.0,4.2,86.9
2020-11-20,2.8,7.0,0.3,74.3,1009.3,3.2,0.0
2020-11-21,6.5,12.8,-0.3,67.9,1013.1,2.1,0.2
2020-11-22,5.6,9.1,1.5,80.5,1012.4,2.5,4.8
2020-11-23,1.7,5.9,-1.5,61.4,1017.8,2.3,0.0
2020-11-24,2.9,6.4,0.2,54.5,1018.0,1.8,0.0
2020-11-25,4.6,9.5,0.0,64.1,1017.0,1.5,0.0
2020-11-26,5.6,10.9,1.9,66.5,1016.5,1.7,0.0
2020-11-27,4.1,7.7,0.6,61.6,1015.4,2.7,0.0
2020-11-28,-0.1,2.8,-2.3,50.0,1018.3,2.8,0.0
2020-11-29,-0.6,2.6,-3.6,59.6,1019.3,2.2,0.0
2020-11-30,-0.2,4.3,-3.6,57.8,1024.1,1.9,0.0
2020-12-01,1.1,6.7,-3.6,44.5,1024.7,1.9,0.0
2020-12-02,2.4,6.1,0.5,41.4,1020.2,1.8,0.0
2020-12-03,0.7,4.2,-2.3,47.1,1019.1,2.7,0.0
2020-12-04,-0.6,4.4,-4.6,53.8,1019.6,1.8,0.0
2020-12-05,2.1,6.6,-2.2,63.1,1019.1,1.7,0.0
2020-12-06,4.5,9.1,1.2,66.9,1017.4,1.8,0.0
2020-12-07,3.4,6.3,-0.7,57.5,1017.6,2.6,0.0
2020-12-08,-0.5,4.1,-3.5,50.0,1018.2,2.0,0.0
2020-12-09,1.5,6.2,-4.1,55.1,1015.9,1.5,0.0
2020-12-10,5.8,9.3,3.2,69.9,1011.8,1.7,0.0
2020-12-11,5.3,9.4,2.6,77.1,1009.1,1.8,0.0
2020-12-12,2.3,6.1,-0.3,51.3,1009.0,2.1,0.0
2020-12-13,-1.1,2.0,-6.0,74.9,1008.4,2.9,2.9
2020-12-14,-7.7,-5.0,-9.7,49.1,1018.3,3.4,0.0
2020-12-15,-8.3,-4.6,-11.1,43.0,1020.5,2.8,0.0
2020-12-16,-8.3,-3.9,-11.2,43.9,1020.6,2.6,0.0
2020-12-17,-4.9,0.8,-11.1,47.0,1019.6,1.7,0.0
2020-12-18,-2.1,1.8,-6.4,57.0,1017.7,3.0,0.2
2020-12-19,-5.1,-1.2,-9.6,45.1,1022.4,2.4,0.0
2020-12-20,-3.7,1.1,-8.2,50.4,1021.6,2.0,0.0
2020-12-21,-1.0,4.7,-6.0,64.1,1018.4,1.6,0.0
2020-12-22,2.0,7.2,-2.5,67.6,1015.3,2.0,0.0
2020-12-23,4.5,8.5,-0.4,76.6,1011.3,2.3,0.0
2020-12-24,2.6,6.1,-2.0,61.5,1007.8,2.9,0.0
2020-12-25,-0.8,3.5,-4.7,51.9,1012.8,2.1,0.0
2020-12-26,2.2,8.0,-2.1,65.8,1013.5,1.8,0.0
2020-12-27,5.8,10.0,1.4,62.9,1011.0,1.8,0.0
2020-12-28,6.7,11.4,4.2,72.1,1012.6,1.4,1.3
2020-12-29,0.1,4.3,-6.2,70.8,1011.0,2.9,0.2
2020-12-30,-10.9,-6.2,-12.9,55.5,1012.5,4.1,0.0
2020-12-31,-8.9,-5.0,-12.9,53.9,1015.4,2.4,0.0
2021-01-01,-4.2,1.6,-9.8,64.0,1014.9,2.0,0.0
2021-01-02,-5.0,-1.4,-8.4,38.5,1018.5,2.6,0.0
2021-01-03,-5.6,-2.0,-9.1,45.0,1023.0,2.0,0.0
2021-01-04,-3.5,0.3,-8.4,51.4,1020.3,1.7,0.0
2021-01-05,-5.5,-2.1,-9.9,52.8,1019.2,2.9,0.0
2021-01-06,-7.4,-1.9,-12.0,54.6,1012.8,2.4,2.3
2021-01-07,-14.5,-8.4,-16.5,49.9,1015.3,4.1,0.0
2021-01-08,-14.9,-10.7,-18.6,44.0,1014.1,3.3,0.0
2021-01-09,-12.2,-7.5,-16.6,46.3,1014.0,2.6,0.0
2021-01-10,-7.7,-2.7,-12.8,54.4,1017.0,1.3,0.0
2021-01-11,-6.7,-4.0,-9.6,62.1,1015.5,1.9,0.0
2021-01-12,-3.9,-0.5,-9.3,79.5,1006.9,1.8,2.6
2021-01-13,2.0,8.3,-3.0,80.3,1004.6,2.4,0.0
2021-01-14,1.7,7.0,-3.6,46.5,1011.1,2.3,0.0
2021-01-15,4.5,9.9,-0.7,67.4,1005.6,3.0,0.2
2021-01-16,-4.9,-0.7,-8.7,59.3,1014.8,3.3,0.0
2021-01-17,-5.5,-1.3,-10.8,58.5,1016.4,2.3,0.0
2021-01-18,-3.8,0.2,-9.1,64.3,1010.7,3.2,0.3
2021-01-19,-6.3,-0.2,-11.6,37.9,1021.2,1.8,0.0
2021-01-20,-0.1,7.1,-6.6,37.8,1019.1,2.2,0.0
2021-01-21,4.5,7.0,2.5,64.4,1012.6,2.3,9.2
2021-01-22,5.5,6.6,4.8,92.9,1009.2,1.7,0.1
2021-01-23,7.6,12.2,4.8,66.0,1009.8,4.2,0.0
2021-01-24,7.3,13.9,2.4,63.9,1015.2,2.1,0.0
2021-01-25,7.9,13.9,3.0,62.0,1015.1,1.9,0.0
2021-01-26,5.3,7.4,1.7,80.4,1009.4,1.9,1.7
2021-01-27,1.7,6.5,-1.8,47.6,1012.9,2.2,0.0
2021-01-28,-2.6,1.4,-9.7,52.3,1006.5,4.0,2.0
2021-01-29,-8.8,-4.9,-11.6,40.0,1015.6,3.5,0.0
2021-01-30,-1.6,5.2,-8.1,60.0,1015.0,2.5,0.5
2021-01-31,3.2,8.7,-3.8,57.0,1015.5,2.0,0.0
2021-02-01,5.0,9.5,-2.3,74.5,1006.2,2.7,0.7
2021-02-02,-5.6,-2.4,-8.2,44.1,1015.4,3.9,0.0
2021-02-03,-3.2,1.4,-9.4,64.6,1014.5,2.2,3.4
2021-02-04,-3.6,0.7,-7.4,50.1,1016.4,2.5,0.1
2021-02-05,1.4,6.7,-4.4,71.8,1010.2,2.4,0.0
2021-02-06,6.8,9.5,4.3,80.4,1004.8,2.2,0.0
2021-02-07,3.6,7.7,-2.6,67.0,1010.8,2.9,0.0
2021-02-08,-3.1,0.2,-5.4,43.6,1017.5,3.4,0.0
2021-02-09,-0.9,4.7,-6.1,51.9,1017.6,2.0,0.0
2021-02-10,3.4,7.2,-1.5,75.1,1014.5,2.1,0.0
2021-02-11,5.5,10.9,1.3,71.5,1014.6,1.3,0.0
2021-02-12,6.5,14.0,0.6,60.6,1014.3,1.7,0.0
2021-02-13,7.6,15.9,1.0,50.6,1013.7,1.5,0.0
2021-02-14,9.5,13.8,6.4,47.6,1004.5,1.7,0.0
2021-02-15,1.2,8.2,-5.2,65.1,1001.0,4.0,1.4
2021-02-16,-5.1,-1.3,-7.0,57.9,1006.2,3.2,1.5
2021-02-17,-8.3,-5.2,-10.4,44.1,1008.0,5.0,0.0
2021-02-18,-5.8,-0.4,-10.6,44.9,1011.4,3.1,0.0
2021-02-19,1.6,8.9,-7.1,66.9,1006.5,2.9,0.0
2021-02-20,8.8,14.9,5.5,60.4,999.5,2.1,0.0
2021-02-21,10.8,17.4,4.7,66.6,999.2,2.8,0.0
2021-02-22,7.8,12.6,0.4,58.3,1004.5,2.9,0.0
2021-02-23,0.0,4.3,-3.1,34.0,1015.2,2.9,0.0
2021-02-24,2.9,10.1,-3.0,33.0,1014.7,1.8,0.0
2021-02-25,4.2,8.2,0.7,35.1,1013.1,1.4,0.0
2021-02-26,8.2,15.8,0.5,35.0,1013.3,2.3,0.0
2021-02-27,9.5,16.2,4.3,48.6,1017.8,3.4,0.0
2021-02-28,7.8,10.8,3.2,49.0,1015.4,2.1,0.0
2021-03-01,4.7,9.0,0.5,91.0,1005.0,3.5,67.5
2021-03-02,2.3,6.9,0.2,75.9,1014.4,1.9,0.1
2021-03-03,4.4,9.9,-1.2,64.4,1018.3,1.8,0.0
2021-03-04,7.2,13.0,2.5,62.4,1013.5,1.9,0.0
2021-03-05,9.0,16.2,3.0,70.3,1010.7,2.1,0.0
2021-03-06,6.6,11.6,3.2,69.5,1016.7,3.3,0.0
2021-03-07,6.2,12.2,2.1,62.9,1017.7,2.8,0.0
2021-03-08,7.0,13.9,1.5,60.3,1016.3,1.8,0.0
2021-03-09,6.6,12.2,2.1,58.5,1015.2,2.2,0.0
2021-03-10,8.8,17.1,1.7,61.8,1017.7,1.8,0.0
2021-03-11,10.2,17.1,4.7,50.8,1015.4,1.8,0.0
2021-03-12,10.5,14.9,7.2,57.0,1011.5,2.2,0.0
2021-03-13,9.2,14.2,4.6,62.8,1011.1,2.2,0.0
2021-03-14,9.1,14.7,4.9,71.4,1009.6,2.2,0.0
2021-03-15,10.6,15.7,5.1,68.8,1005.9,2.4,1.7
2021-03-16,8.4,13.1,4.9,52.5,1005.5,3.2,1.3
2021-03-17,8.8,17.5,1.8,44.9,1008.8,1.8,0.0
2021-03-18,11.7,18.4,5.0,50.1,1009.1,1.8,0.0
2021-03-19,15.3,20.2,11.4,47.9,1008.0,2.2,0.0
2021-03-20,9.9,14.7,7.4,74.6,1002.9,2.2,5.1
2021-03-21,5.8,8.6,3.1,65.9,1004.5,4.0,0.3
2021-03-22,6.2,11.1,1.1,55.3,1009.9,3.2,0.0
2021-03-23,9.1,16.4,2.5,63.5,1010.1,2.5,0.0
2021-03-24,10.8,16.9,5.7,61.5,1010.0,2.4,0.0
2021-03-25,11.9,19.0,6.8,68.5,1010.8,2.2,0.0
2021-03-26,12.6,20.6,4.8,58.4,1010.2,1.4,0.0
2021-03-27,12.1,15.0,10.2,70.9,999.8,2.5,25.5
2021-03-28,9.0,13.0,7.7,95.8,992.7,3.3,9.2
2021-03-29,10.2,14.6,7.3,62.3,998.3,3.3,0.2
2021-03-30,10.8,18.2,4.1,47.3,1002.4,2.2,0.0
2021-03-31,14.5,22.9,5.9,41.0,1004.1,1.8,0.0
2021-04-01,17.7,24.0,12.0,33.0,1008.1,3.5,0.0
2021-04-02,17.8,23.0,12.5,35.6,1008.7,3.2,0.0
2021-04-03,14.9,18.0,10.9,80.8,1002.1,3.1,56.2
2021-04-04,11.9,15.8,9.0,65.8,1005.4,3.2,0.6
2021-04-05,11.9,19.3,5.4,47.9,1011.7,2.4,0.0
2021-04-06,13.9,19.2,9.4,50.9,1009.7,2.5,0.0
2021-04-07,14.1,20.4,8.1,47.5,1009.0,2.5,0.0
2021-04-08,13.0,18.0,7.2,34.0,1008.1,2.7,0.0
2021-04-09,13.6,19.6,7.6,39.3,1014.0,2.7,0.0
2021-04-10,12.6,18.8,7.7,50.0,1019.8,2.6,0.0
2021-04-11,15.0,21.8,7.5,45.4,1018.7,1.7,0.0
2021-04-12,13.8,17.8,11.9,70.4,1007.1,2.4,22.0
2021-04-13,10.4,13.5,5.7,74.0,1002.4,3.7,8.0
2021-04-14,8.4,13.3,3.1,58.5,1008.8,2.9,0.0
2021-04-15,11.6,18.3,6.3,62.3,1007.9,2.1,0.0
2021-04-16,11.3,14.8,8.1,60.0,1005.6,2.6,0.7
2021-04-17,9.6,14.6,6.0,56.6,1004.3,2.6,0.0
2021-04-18,9.9,15.3,5.6,64.3,1005.9,3.2,0.0
2021-04-19,12.2,19.4,5.8,65.3,1006.9,2.4,0.0
2021-04-20,14.8,22.0,8.1,55.1,1010.6,1.9,0.0
2021-04-21,19.1,28.2,10.3,43.1,1011.1,1.8,0.0
2021-04-22,20.9,27.5,16.1,37.9,1008.5,2.5,0.0
2021-04-23,19.0,21.7,17.0,41.4,1009.1,3.2,0.0
2021-04-24,18.3,22.2,15.3,43.0,1009.5,2.7,0.0
2021-04-25,18.2,24.0,12.6,50.0,1009.1,2.7,0.0
2021-04-26,16.2,20.6,12.3,51.8,1010.6,2.6,0.0
2021-04-27,15.4,20.0,12.5,62.4,1007.5,2.3,1.7
2021-04-28,14.5,18.2,11.2,64.1,1005.8,2.4,4.7
2021-04-29,14.6,20.1,10.9,54.1,995.8,2.3,3.9
2021-04-30,11.3,14.6,8.6,81.8,994.3,2.4,26.3
2021-05-01,10.2,15.3,8.5,80.8,995.6,2.7,8.0
2021-05-02,12.4,18.7,7.3,67.9,1006.2,3.1,1.7
2021-05-03,14.1,20.3,8.4,56.4,1007.6,2.1,0.0
2021-05-04,13.8,15.8,11.4,82.6,999.3,2.1,19.6
2021-05-05,13.9,18.4,10.3,64.4,1002.3,3.5,0.1
2021-05-06,15.7,23.1,7.9,46.4,1005.1,2.4,0.0
2021-05-07,14.4,17.2,10.7,60.3,996.0,3.4,8.8
2021-05-08,14.3,21.0,8.9,66.1,994.4,3.4,0.0
2021-05-09,15.7,21.8,10.0,51.3,999.3,3.5,0.0
2021-05-10,13.2,14.6,11.7,67.9,1003.2,1.8,0.0
2021-05-11,18.5,25.7,9.4,48.9,1003.1,2.7,0.0
2021-05-12,22.0,27.7,16.9,39.5,1001.9,2.2,0.0
2021-05-13,22.9,29.6,16.6,54.4,1001.1,1.9,0.0
2021-05-14,24.1,30.8,18.0,60.3,1000.7,1.7,0.0
2021-05-15,22.1,26.2,20.8,79.5,996.4,1.7,15.0
2021-05-16,18.4,20.8,14.8,97.6,991.1,2.5,66.9
2021-05-17,15.3,16.7,14.2,93.0,997.0,1.6,3.1
2021-05-18,17.9,24.5,13.6,70.5,1000.5,1.7,0.0
2021-05-19,19.9,26.6,12.4,52.3,1001.8,1.8,0.0
2021-05-20,18.7,22.9,15.6,59.8,995.2,2.5,0.9
2021-05-21,16.0,18.2,14.2,86.5,995.9,1.7,6.9
2021-05-22,18.6,23.8,13.8,69.3,1000.8,2.5,0.2
2021-05-23,19.5,25.1,14.3,64.4,1000.8,1.7,0.0
2021-05-24,19.4,24.5,16.4,61.0,997.9,2.7,0.0
2021-05-25,15.3,19.3,11.9,72.3,997.0,3.2,8.3
2021-05-26,18.0,23.0,11.5,58.5,997.4,2.9,0.0
2021-05-27,15.8,18.7,13.9,83.0,991.6,2.8,8.9
2021-05-28,15.3,19.7,12.4,86.0,990.6,2.6,12.3
2021-05-29,15.4,19.1,12.8,79.8,996.7,2.2,0.3
2021-05-30,18.4,26.3,10.8,73.0,998.9,2.1,18.1
2021-05-31,19.9,23.8,16.5,78.9,1001.1,1.8,4.0
2021-06-01,20.2,23.9,15.9,74.6,1003.9,2.2,3.2
2021-06-02,23.2,29.7,16.6,64.4,1002.6,2.1,0.0
2021-06-03,19.1,22.7,14.6,80.8,994.3,1.8,18.1
2021-06-04,18.5,23.6,13.3,69.4,991.7,2.9,0.0
2021-06-05,20.8,25.7,17.0,68.1,991.0,3.3,0.0
2021-06-06,23.0,28.2,18.4,69.6,996.7,2.2,0.0
2021-06-07,21.1,24.0,19.4,71.5,1003.8,1.7,0.0
2021-06-08,23.6,29.5,18.8,69.6,1005.1,1.7,0.1
2021-06-09,25.8,31.6,19.5,59.1,1004.6,1.6,0.0
2021-06-10,24.9,29.8,20.5,68.5,1000.8,2.2,6.1
2021-06-11,21.5,24.4,19.9,84.5,1000.1,2.8,4.6
2021-06-12,24.2,30.2,18.2,74.6,1001.7,1.8,0.0
2021-06-13,24.8,29.7,20.9,72.6,998.4,2.0,0.0
2021-06-14,24.8,30.2,18.9,68.8,995.7,2.1,0.0
2021-06-15,22.5,25.3,21.5,79.1,994.5,2.3,1.9
2021-06-16,24.3,28.9,20.3,59.9,995.5,3.6,0.0
2021-06-17,21.9,25.0,19.6,71.4,995.8,2.4,0.0
2021-06-18,20.0,21.4,19.0,92.1,991.5,2.5,6.3
2021-06-19,22.3,27.4,17.5,74.0,991.4,1.8,0.0
2021-06-20,22.9,29.0,17.6,73.3,990.9,2.8,0.0
2021-06-21,23.6,28.5,19.2,67.0,994.5,2.2,0.0
2021-06-22,22.8,28.6,19.7,67.9,998.3,2.1,0.0
2021-06-23,22.4,27.9,18.8,70.5,1000.4,2.4,7.5
2021-06-24,23.0,28.0,18.5,71.1,1001.2,1.9,0.0
2021-06-25,24.1,29.5,19.5,69.0,1000.7,2.0,0.0
2021-06-26,22.8,26.7,19.9,78.5,1000.5,1.8,4.5
2021-06-27,24.5,30.8,19.8,72.1,997.3,2.0,38.2
2021-06-28,23.7,29.2,21.0,76.4,995.4,1.9,0.1
